,Id,DateTime,LoanSerialNumber,IssuedDate,UserId,MainDebt,Status,Scor_Scorista,Scor_Scorista_Issued,FPD_30,Surplus_insur_60,Surplus_60,ltv_60,DPD_20_75,IsIssued
541,541,2023-01-23 13:00:00,0,2023-01-23 13:00:00,USER-541,18762.19570581542,Cancellation,653.4146068335532,550.6461028779947,,,,,,0
542,542,2023-01-23 14:00:00,0,2023-01-23 14:00:00,USER-542,22400.640487335215,Rejected,782.5875719260368,478.62163788646023,,,,,,0
543,543,2023-01-23 15:00:00,0,2023-01-23 15:00:00,USER-543,23251.0707305558,Cancellation,481.12486163767517,758.4485587830284,,,,,,0
544,544,2023-01-23 16:00:00,0,2023-01-23 16:00:00,USER-544,27255.822459610394,Rejected,755.9246638686462,577.7208461480895,,,,,,0
545,545,2023-01-23 17:00:00,0,2023-01-23 17:00:00,USER-545,12874.651514774538,Rejected,508.0205692946954,350.34149564625454,,,,,,0
546,546,2023-01-23 18:00:00,0,2023-01-23 18:00:00,USER-546,28639.110290041972,Rejected,439.01347485366273,462.6703947405324,,,,,,0
547,547,2023-01-23 19:00:00,0,2023-01-23 19:00:00,USER-547,26097.452747397896,Cancellation,801.4104365400862,835.3365964081253,,,,,,0
548,548,2023-01-23 20:00:00,0,2023-01-23 20:00:00,USER-548,9598.545559694232,Rejected,350.72016162337,837.3375264169078,,,,,,0
549,549,2023-01-23 21:00:00,0,2023-01-23 21:00:00,USER-549,5619.2080831342955,Rejected,818.5888378310223,440.0693995509156,,,,,,0
550,550,2023-01-23 22:00:00,0,2023-01-23 22:00:00,USER-550,13626.29248771239,Rejected,552.183363227183,391.9798708372026,,,,,,0
551,551,2023-01-23 23:00:00,0,2023-01-23 23:00:00,USER-551,12655.062530723031,Rejected,845.9440104172239,572.6284804194844,,,,,,0
552,552,2023-01-24 00:00:00,0,2023-01-24 00:00:00,USER-552,17695.859854604925,Cancellation,596.7770595542659,564.8057049917657,,,,,,0
553,553,2023-01-24 01:00:00,0,2023-01-24 01:00:00,USER-553,17918.200737504692,Rejected,716.6184946452668,525.5757279979593,,,,,,0
554,554,2023-01-24 02:00:00,0,2023-01-24 02:00:00,USER-554,22749.62254701928,LoanReturned,303.8890589859022,591.1464751216741,0.0,0.8617802530693798,1.291275157681036,1.012359405390048,0.0,1
555,555,2023-01-24 03:00:00,0,2023-01-24 03:00:00,USER-555,15786.808497962695,Rejected,573.1667509780908,427.70745818501047,,,,,,0
556,556,2023-01-24 04:00:00,0,2023-01-24 04:00:00,USER-556,4039.856587282201,LoanReturned,705.5994093899634,363.2111378490279,1.0,1.2601725603304665,0.15118285922786234,1.114490369251636,0.0,1
557,557,2023-01-24 05:00:00,0,2023-01-24 05:00:00,USER-557,25890.448731040076,Rejected,730.554860977147,613.7538021620393,,,,,,0
558,558,2023-01-24 06:00:00,0,2023-01-24 06:00:00,USER-558,9983.172912370424,Cancellation,386.92672043087896,812.9288982303062,,,,,,0
559,559,2023-01-24 07:00:00,0,2023-01-24 07:00:00,USER-559,29167.626348891168,Cancellation,530.4340227105283,375.76210214116384,,,,,,0
560,560,2023-01-24 08:00:00,0,2023-01-24 08:00:00,USER-560,4417.943151713334,Cancellation,530.4895769656363,687.6480983273043,,,,,,0
561,561,2023-01-24 09:00:00,0,2023-01-24 09:00:00,USER-561,28789.283994742593,Cancellation,357.0024446744807,540.8431780592118,,,,,,0
562,562,2023-01-24 10:00:00,0,2023-01-24 10:00:00,USER-562,3639.3423995929925,Rejected,543.6750292303067,461.6871243508422,,,,,,0
563,563,2023-01-24 11:00:00,0,2023-01-24 11:00:00,USER-563,7700.048000464724,Rejected,743.9011272828029,769.2100701158342,,,,,,0
564,564,2023-01-24 12:00:00,0,2023-01-24 12:00:00,USER-564,2350.818320509706,Rejected,465.09940569044284,551.0704319954501,,,,,,0
565,565,2023-01-24 13:00:00,0,2023-01-24 13:00:00,USER-565,21448.281252530855,Rejected,537.9159870416357,620.8216077373945,,,,,,0
566,566,2023-01-24 14:00:00,0,2023-01-24 14:00:00,USER-566,25658.663360581962,Rejected,828.5272767841784,543.6809578169612,,,,,,0
567,567,2023-01-24 15:00:00,0,2023-01-24 15:00:00,USER-567,13588.061372663433,LoanReturned,317.4394417403592,344.68726991825406,0.0,0.25939918000727485,0.22121537294683047,0.83905258731349,0.0,1
568,568,2023-01-24 16:00:00,1,2023-01-24 16:00:00,USER-568,27927.14017623046,LoanReturned,625.3369723424456,627.1975777951022,1.0,1.0114961975376073,0.7366814897375604,0.8183235084085738,0.0,1
569,569,2023-01-24 17:00:00,0,2023-01-24 17:00:00,USER-569,18118.673080912387,LoanReturned,708.889850477696,530.3625362709666,0.0,1.224635332855252,0.5515747802076617,1.06381389787169,0.0,1
570,570,2023-01-24 18:00:00,0,2023-01-24 18:00:00,USER-570,19270.206927949173,Rejected,718.4853387171481,347.7161333371963,,,,,,0
571,571,2023-01-24 19:00:00,0,2023-01-24 19:00:00,USER-571,25517.156849322328,Cancellation,693.7659136862244,627.6964539304363,,,,,,0
572,572,2023-01-24 20:00:00,0,2023-01-24 20:00:00,USER-572,9607.205946503329,Cancellation,699.5482939076401,305.4290126215751,,,,,,0
573,573,2023-01-24 21:00:00,0,2023-01-24 21:00:00,USER-573,11273.705918501148,Rejected,332.4569661201774,414.68621354002573,,,,,,0
574,574,2023-01-24 22:00:00,0,2023-01-24 22:00:00,USER-574,27272.605656644686,Rejected,593.775140524983,729.5882452978668,,,,,,0
575,575,2023-01-24 23:00:00,2,2023-01-24 23:00:00,USER-575,27127.94138512415,Rejected,730.6329894114908,320.860083672304,,,,,,0
576,576,2023-01-25 00:00:00,0,2023-01-25 00:00:00,USER-576,29318.000509825255,Rejected,351.7357769705313,655.6751539303264,,,,,,0
577,577,2023-01-25 01:00:00,1,2023-01-25 01:00:00,USER-577,27153.311176808464,Rejected,306.6274573127773,822.3388204140282,,,,,,0
578,578,2023-01-25 02:00:00,0,2023-01-25 02:00:00,USER-578,4693.789044967466,Rejected,748.0090073798119,394.15585199515374,,,,,,0
579,579,2023-01-25 03:00:00,0,2023-01-25 03:00:00,USER-579,24888.00429797263,Rejected,691.761913161569,529.411523115266,,,,,,0
580,580,2023-01-25 04:00:00,0,2023-01-25 04:00:00,USER-580,12885.315865178229,Rejected,526.7135293029435,616.5237335540489,,,,,,0
581,581,2023-01-25 05:00:00,4,2023-01-25 05:00:00,USER-581,29733.239322432197,Cancellation,817.2180379157945,547.7287113036143,,,,,,0
582,582,2023-01-25 06:00:00,0,2023-01-25 06:00:00,USER-582,14696.14796553523,LoanReturned,721.6289520583091,641.207727399972,1.0,1.444986177913802,1.0546118141522847,1.119342322869294,0.0,1
583,583,2023-01-25 07:00:00,0,2023-01-25 07:00:00,USER-583,17061.246392564397,Cancellation,832.3235178836176,522.253638841849,,,,,,0
584,584,2023-01-25 08:00:00,0,2023-01-25 08:00:00,USER-584,16363.472542447158,Rejected,811.1233927511071,381.67727096205624,,,,,,0
585,585,2023-01-25 09:00:00,0,2023-01-25 09:00:00,USER-585,10330.373865890057,Rejected,564.7114816386189,348.9743979034506,,,,,,0
586,586,2023-01-25 10:00:00,0,2023-01-25 10:00:00,USER-586,3175.640577894627,LoanReturned,715.0899382539612,709.4437358974294,0.0,0.18984193055654927,0.7424115003178772,1.1820940740528458,0.0,1
587,587,2023-01-25 11:00:00,0,2023-01-25 11:00:00,USER-587,26973.885681655636,LoanReturned,668.0552638442014,431.24317223704765,1.0,0.5604469808073338,0.0301772680309757,0.741955203784414,0.0,1
588,588,2023-01-25 12:00:00,0,2023-01-25 12:00:00,USER-588,24277.59856326232,Rejected,746.2948655508703,766.0976720216979,,,,,,0
589,589,2023-01-25 13:00:00,0,2023-01-25 13:00:00,USER-589,5046.276636230408,Rejected,733.2286212380457,708.6649841020122,,,,,,0
590,590,2023-01-25 14:00:00,0,2023-01-25 14:00:00,USER-590,23526.279869152113,Rejected,384.2775835182747,327.19925138829893,,,,,,0
591,591,2023-01-25 15:00:00,0,2023-01-25 15:00:00,USER-591,19149.55331546769,Rejected,428.5545424947005,410.66611438505436,,,,,,0
592,592,2023-01-25 16:00:00,0,2023-01-25 16:00:00,USER-592,12865.169849611046,Rejected,446.1523674476621,460.595961107746,,,,,,0
593,593,2023-01-25 17:00:00,0,2023-01-25 17:00:00,USER-593,8366.613323771318,Rejected,750.1742075693558,626.965236854322,,,,,,0
594,594,2023-01-25 18:00:00,1,2023-01-25 18:00:00,USER-594,25932.13472156474,Cancellation,745.907937161054,745.4048501733264,,,,,,0
595,595,2023-01-25 19:00:00,0,2023-01-25 19:00:00,USER-595,21305.45951952754,Cancellation,572.4344408166932,333.18329033713275,,,,,,0
596,596,2023-01-25 20:00:00,0,2023-01-25 20:00:00,USER-596,16884.45737460497,LoanReturned,619.4577425885566,437.284923533896,1.0,0.9208117136152909,0.42684626741914905,0.9162821367144892,1.0,1
597,597,2023-01-25 21:00:00,0,2023-01-25 21:00:00,USER-597,18677.487483055458,Rejected,754.8071841326199,506.9153693088465,,,,,,0
598,598,2023-01-25 22:00:00,0,2023-01-25 22:00:00,USER-598,3640.9192803832484,Rejected,471.92648037275876,400.85743502349146,,,,,,0
599,599,2023-01-25 23:00:00,0,2023-01-25 23:00:00,USER-599,14743.673066424566,Rejected,327.59832730399984,599.910653628492,,,,,,0
600,600,2023-01-26 00:00:00,0,2023-01-26 00:00:00,USER-600,6617.308490785358,Rejected,565.428041053542,562.9013636470706,,,,,,0
601,601,2023-01-26 01:00:00,0,2023-01-26 01:00:00,USER-601,7043.126691255936,LoanReturned,802.5444291167695,474.0726031281379,1.0,1.1917967298547187,1.352237806037693,1.0760428414099101,0.0,1
602,602,2023-01-26 02:00:00,0,2023-01-26 02:00:00,USER-602,20177.814906319134,Rejected,734.7575435280401,584.2877878061962,,,,,,0
603,603,2023-01-26 03:00:00,0,2023-01-26 03:00:00,USER-603,27426.428403194353,Rejected,501.6395167096672,495.7018603931126,,,,,,0
604,604,2023-01-26 04:00:00,0,2023-01-26 04:00:00,USER-604,12708.94170387205,LoanReturned,335.6242482655602,488.75673710700994,0.0,1.241061702392365,0.7672632403114807,0.872296346466478,0.0,1
605,605,2023-01-26 05:00:00,0,2023-01-26 05:00:00,USER-605,7024.728917353521,Rejected,650.3057279603804,445.9675389463459,,,,,,0
606,606,2023-01-26 06:00:00,0,2023-01-26 06:00:00,USER-606,19813.66117986297,Cancellation,758.9699377287861,597.2408638729135,,,,,,0
607,607,2023-01-26 07:00:00,0,2023-01-26 07:00:00,USER-607,26264.424344159215,Cancellation,665.7217115500512,544.2634669487798,,,,,,0
608,608,2023-01-26 08:00:00,0,2023-01-26 08:00:00,USER-608,22701.245232552235,Rejected,533.7910656196608,407.97863126997305,,,,,,0
609,609,2023-01-26 09:00:00,0,2023-01-26 09:00:00,USER-609,26193.95968556103,Rejected,367.84448724848926,307.13144349400955,,,,,,0
610,610,2023-01-26 10:00:00,0,2023-01-26 10:00:00,USER-610,16560.08545931318,LoanReturned,800.9258342755452,383.01124733710566,0.0,0.43054059575267145,1.1969231275547383,0.8232973332348781,0.0,1
611,611,2023-01-26 11:00:00,0,2023-01-26 11:00:00,USER-611,22804.411086706536,Rejected,451.77707916436066,323.55903082419655,,,,,,0
612,612,2023-01-26 12:00:00,0,2023-01-26 12:00:00,USER-612,5061.872221409158,Rejected,423.35787007112765,537.3793585011376,,,,,,0
613,613,2023-01-26 13:00:00,0,2023-01-26 13:00:00,USER-613,11099.963845532553,Rejected,748.7871660853098,423.8032696517971,,,,,,0
614,614,2023-01-26 14:00:00,0,2023-01-26 14:00:00,USER-614,12296.925769964151,LoanReturned,839.6709662981214,531.2504328885985,0.0,0.023590240429218343,0.6034441489153908,0.9003524568342156,0.0,1
615,615,2023-01-26 15:00:00,1,2023-01-26 15:00:00,USER-615,15827.576641135003,Cancellation,663.0881423096182,481.19743035350484,,,,,,0
616,616,2023-01-26 16:00:00,0,2023-01-26 16:00:00,USER-616,27943.21444744789,LoanReturned,643.6457689635029,595.9081458776118,0.0,1.1794888626098388,1.0154454717693584,0.7498068994871111,1.0,1
617,617,2023-01-26 17:00:00,0,2023-01-26 17:00:00,USER-617,26354.600246443053,Rejected,475.6869780715844,698.1267558337305,,,,,,0
618,618,2023-01-26 18:00:00,0,2023-01-26 18:00:00,USER-618,4901.239276386352,Rejected,311.22739787682116,563.622665973621,,,,,,0
619,619,2023-01-26 19:00:00,0,2023-01-26 19:00:00,USER-619,6010.8999045914325,Rejected,405.4888262024903,334.082433516522,,,,,,0
620,620,2023-01-26 20:00:00,0,2023-01-26 20:00:00,USER-620,11371.57593807843,Rejected,621.4367401061145,309.63076477819936,,,,,,0
621,621,2023-01-26 21:00:00,0,2023-01-26 21:00:00,USER-621,9431.572110829544,Rejected,383.22405399882507,417.2771414526465,,,,,,0
622,622,2023-01-26 22:00:00,0,2023-01-26 22:00:00,USER-622,18828.357641531606,Rejected,786.1096938122299,533.7321311714695,,,,,,0
623,623,2023-01-26 23:00:00,0,2023-01-26 23:00:00,USER-623,27180.5053851718,Rejected,403.47957831908684,324.697765744997,,,,,,0
624,624,2023-01-27 00:00:00,0,2023-01-27 00:00:00,USER-624,28906.454708505018,LoanReturned,587.1574491565459,480.25359266193897,0.0,1.545514688477612,0.253504825855439,0.6344532658676348,0.0,1
625,625,2023-01-27 01:00:00,0,2023-01-27 01:00:00,USER-625,19954.485623521567,Cancellation,581.6072851728372,787.8641393423338,,,,,,0
626,626,2023-01-27 02:00:00,0,2023-01-27 02:00:00,USER-626,25306.616840631516,Rejected,632.1700965713078,349.51046201869315,,,,,,0
627,627,2023-01-27 03:00:00,0,2023-01-27 03:00:00,USER-627,16230.863806693116,Rejected,480.08873834492147,821.6840803732655,,,,,,0
628,628,2023-01-27 04:00:00,0,2023-01-27 04:00:00,USER-628,7041.481458941152,Rejected,780.4438105859234,771.1694765300158,,,,,,0
629,629,2023-01-27 05:00:00,0,2023-01-27 05:00:00,USER-629,16215.963950710844,Rejected,544.3658447862883,757.4796358074464,,,,,,0
630,630,2023-01-27 06:00:00,0,2023-01-27 06:00:00,USER-630,17097.395441691882,Rejected,685.0844683051157,775.01218098196,,,,,,0
631,631,2023-01-27 07:00:00,1,2023-01-27 07:00:00,USER-631,22531.26936219314,Rejected,649.7509735316867,344.0276458891407,,,,,,0
632,632,2023-01-27 08:00:00,0,2023-01-27 08:00:00,USER-632,7376.606701513124,Rejected,364.43584571583676,383.14245168828324,,,,,,0
633,633,2023-01-27 09:00:00,0,2023-01-27 09:00:00,USER-633,11681.00108051522,Rejected,642.4516439864362,373.9048346085952,,,,,,0
634,634,2023-01-27 10:00:00,0,2023-01-27 10:00:00,USER-634,11556.796607222423,Cancellation,602.8864728896028,361.1829959132568,,,,,,0
635,635,2023-01-27 11:00:00,0,2023-01-27 11:00:00,USER-635,28823.74827649378,LoanReturned,794.2322347907482,480.2411707427261,0.0,1.3557789766758466,1.104799900832525,0.5466417793869196,0.0,1
636,636,2023-01-27 12:00:00,0,2023-01-27 12:00:00,USER-636,13874.40384947485,Rejected,784.4821500666968,756.61928562279,,,,,,0
637,637,2023-01-27 13:00:00,0,2023-01-27 13:00:00,USER-637,22897.725051646248,LoanReturned,383.0251330764055,438.5791789971761,1.0,1.0581923752064526,1.1798715696252233,0.9269865351130353,0.0,1
638,638,2023-01-27 14:00:00,0,2023-01-27 14:00:00,USER-638,22773.53005985873,Rejected,344.92683007263423,434.321923445743,,,,,,0
639,639,2023-01-27 15:00:00,0,2023-01-27 15:00:00,USER-639,8700.781359294,Cancellation,462.02572056597785,671.7388165813372,,,,,,0
640,640,2023-01-27 16:00:00,0,2023-01-27 16:00:00,USER-640,17584.220991780232,LoanReturned,842.6370711763698,353.30880617519443,0.0,1.6618697489377205,0.1352103886739182,0.7653940530373959,0.0,1
641,641,2023-01-27 17:00:00,0,2023-01-27 17:00:00,USER-641,26934.783906240795,LoanReturned,311.8655770234742,498.1539957990582,1.0,0.7362985227604041,0.2749661145799403,1.1180671022769386,1.0,1
642,642,2023-01-27 18:00:00,0,2023-01-27 18:00:00,USER-642,14780.733864251533,Cancellation,670.0907317650822,462.48446876432155,,,,,,0
643,643,2023-01-27 19:00:00,0,2023-01-27 19:00:00,USER-643,28408.407712933837,Cancellation,634.6825536125375,766.0154752711817,,,,,,0
644,644,2023-01-27 20:00:00,0,2023-01-27 20:00:00,USER-644,7219.288650400686,Cancellation,655.6180542517993,582.975702694003,,,,,,0
645,645,2023-01-27 21:00:00,1,2023-01-27 21:00:00,USER-645,3150.614067446891,Rejected,420.0572393739078,655.5604602670676,,,,,,0
646,646,2023-01-27 22:00:00,0,2023-01-27 22:00:00,USER-646,26852.16232119773,Cancellation,424.69454018991746,370.96888601342937,,,,,,0
647,647,2023-01-27 23:00:00,0,2023-01-27 23:00:00,USER-647,25582.75474090428,LoanReturned,536.8531451956035,810.9050433057506,0.0,0.8925845766797634,0.6943339103842543,0.6560714253716408,0.0,1
648,648,2023-01-28 00:00:00,0,2023-01-28 00:00:00,USER-648,29785.106402081496,Cancellation,352.721793886826,477.3486847688075,,,,,,0
649,649,2023-01-28 01:00:00,0,2023-01-28 01:00:00,USER-649,20702.411155260357,Rejected,341.03726496041713,688.7613608137387,,,,,,0
650,650,2023-01-28 02:00:00,0,2023-01-28 02:00:00,USER-650,28163.949873347337,Rejected,348.59769941735345,825.0443989535489,,,,,,0
651,651,2023-01-28 03:00:00,0,2023-01-28 03:00:00,USER-651,24981.521727439213,Rejected,615.1385442184418,579.7568738888015,,,,,,0
652,652,2023-01-28 04:00:00,0,2023-01-28 04:00:00,USER-652,25488.36366048252,LoanReturned,518.7580212938416,579.1443923036205,0.0,0.020887498729249807,0.9561551046114474,0.7174981550062385,0.0,1
653,653,2023-01-28 05:00:00,0,2023-01-28 05:00:00,USER-653,17505.10554317378,Cancellation,461.48922936150046,364.48718295714855,,,,,,0
654,654,2023-01-28 06:00:00,0,2023-01-28 06:00:00,USER-654,12088.573339584615,Rejected,473.70065880821807,514.651556032721,,,,,,0
655,655,2023-01-28 07:00:00,0,2023-01-28 07:00:00,USER-655,28102.18410375517,Rejected,414.0058182169905,768.8557163848445,,,,,,0
656,656,2023-01-28 08:00:00,0,2023-01-28 08:00:00,USER-656,13531.39809286094,Cancellation,526.3279344270642,374.30857890442155,,,,,,0
657,657,2023-01-28 09:00:00,0,2023-01-28 09:00:00,USER-657,16625.761650240405,Rejected,411.68193805998203,804.6272718083616,,,,,,0
658,658,2023-01-28 10:00:00,0,2023-01-28 10:00:00,USER-658,13937.314906630445,Cancellation,683.9253232646329,667.0201779126612,,,,,,0
659,659,2023-01-28 11:00:00,0,2023-01-28 11:00:00,USER-659,17379.731104845716,Cancellation,368.1628819596649,531.5279092824711,,,,,,0
660,660,2023-01-28 12:00:00,0,2023-01-28 12:00:00,USER-660,14644.647290777488,Rejected,821.5331465194655,600.5741301891114,,,,,,0
661,661,2023-01-28 13:00:00,6,2023-01-28 13:00:00,USER-661,2391.0591988048004,Rejected,349.40041707000523,382.7731342551855,,,,,,0
662,662,2023-01-28 14:00:00,0,2023-01-28 14:00:00,USER-662,26579.39739422326,Cancellation,818.9033928539318,419.61581122575205,,,,,,0
663,663,2023-01-28 15:00:00,0,2023-01-28 15:00:00,USER-663,13887.420748557324,LoanReturned,758.3122343362236,457.52463488667,1.0,1.6081173168173102,0.9562370018622646,1.1793543653588365,0.0,1
664,664,2023-01-28 16:00:00,0,2023-01-28 16:00:00,USER-664,18079.36580671311,Rejected,674.3916663373592,511.665364995928,,,,,,0
665,665,2023-01-28 17:00:00,0,2023-01-28 17:00:00,USER-665,5036.446279981624,Rejected,801.765910561016,803.5370972461416,,,,,,0
666,666,2023-01-28 18:00:00,0,2023-01-28 18:00:00,USER-666,1098.247591496535,Rejected,376.57033643455725,502.16296373083634,,,,,,0
667,667,2023-01-28 19:00:00,0,2023-01-28 19:00:00,USER-667,8113.412715665646,Rejected,396.97312580280345,588.1093822124216,,,,,,0
668,668,2023-01-28 20:00:00,0,2023-01-28 20:00:00,USER-668,21432.994931867157,Rejected,438.6839256323487,389.1143887798132,,,,,,0
669,669,2023-01-28 21:00:00,0,2023-01-28 21:00:00,USER-669,3876.6413732734795,LoanReturned,434.64633972124,704.7852605786388,0.0,0.9916893133851423,1.0023044708635642,0.889403843300517,0.0,1
670,670,2023-01-28 22:00:00,0,2023-01-28 22:00:00,USER-670,27357.735771207568,Cancellation,470.9665490099381,608.1544669866857,,,,,,0
671,671,2023-01-28 23:00:00,1,2023-01-28 23:00:00,USER-671,7235.654511329353,LoanReturned,616.5969940502014,541.9491018908545,0.0,0.6643599726395538,1.0716228704995496,0.7427271299945223,1.0,1
672,672,2023-01-29 00:00:00,0,2023-01-29 00:00:00,USER-672,6933.2148144614985,Rejected,315.49493621780755,820.9525560570064,,,,,,0
673,673,2023-01-29 01:00:00,0,2023-01-29 01:00:00,USER-673,6263.73088702337,LoanReturned,510.2499272719867,789.8579642780102,0.0,0.07575937100858839,0.7586499565813107,1.1026260266659458,0.0,1
674,674,2023-01-29 02:00:00,0,2023-01-29 02:00:00,USER-674,1405.4696761695777,Rejected,435.51182034092807,662.7311997894735,,,,,,0
675,675,2023-01-29 03:00:00,5,2023-01-29 03:00:00,USER-675,23382.358585868802,Cancellation,633.6464164289971,806.9968233860899,,,,,,0
676,676,2023-01-29 04:00:00,0,2023-01-29 04:00:00,USER-676,26376.001406112497,LoanReturned,841.8431320783445,610.6299872131899,0.0,0.6161124093548875,0.8622832338770493,1.0203625626747006,0.0,1
677,677,2023-01-29 05:00:00,0,2023-01-29 05:00:00,USER-677,18810.71837586977,Cancellation,584.710036700855,754.8154334433967,,,,,,0
678,678,2023-01-29 06:00:00,3,2023-01-29 06:00:00,USER-678,6457.799468716006,LoanReturned,534.1268815151386,525.2030903018524,0.0,0.006116772848611229,0.0126092007124462,0.9012000537411509,0.0,1
679,679,2023-01-29 07:00:00,0,2023-01-29 07:00:00,USER-679,9273.061911285513,Cancellation,502.5339498298139,347.7093052413712,,,,,,0
680,680,2023-01-29 08:00:00,0,2023-01-29 08:00:00,USER-680,14801.874223583936,Cancellation,731.7220703839217,846.7817242410102,,,,,,0
