date,sku,category,sales_units,sales_revenue
2022-10-31,SKU_081,Жакеты,47,665672.981468999
2022-10-31,SKU_082,Пальто,47,573843.1378306196
2022-10-31,SKU_083,Жакеты,54,577629.7548093884
2022-10-31,SKU_084,Жакеты,59,563386.6386417607
2022-10-31,SKU_085,Пальто,53,362502.826161041
2022-10-31,SKU_086,Пальто,56,796417.1461092626
2022-10-31,SKU_087,Пальто,53,776854.3835244136
2022-10-31,SKU_088,Пальто,60,341458.36029522325
2022-10-31,SKU_089,Плащи,35,208940.556456699
2022-10-31,SKU_090,Пуховики,71,590221.4945600872
2022-10-31,SKU_091,Пуховики,53,414964.2345175244
2022-10-31,SKU_092,Пальто,58,865820.9268085589
2022-10-31,SKU_093,Пуховики,49,210064.385955469
2022-10-31,SKU_094,Пуховики,73,163153.5200711293
2022-10-31,SKU_095,Пальто,57,479975.242950925
2022-10-31,SKU_096,Пуховики,67,289754.57973177737
2022-10-31,SKU_097,Жакеты,38,257035.57958393282
2022-10-31,SKU_098,Куртки,68,793846.7423820011
2022-10-31,SKU_099,Куртки,81,921149.7402374921
2022-10-31,SKU_100,Пальто,56,336268.25646853936
2022-10-31,SKU_101,Плащи,39,353067.896891334
2022-10-31,SKU_102,Пальто,53,456572.8989419056
2022-10-31,SKU_103,Плащи,45,462254.58163874876
2022-10-31,SKU_104,Куртки,73,383688.2658566994
2022-10-31,SKU_105,Пальто,54,522089.3349875018
2022-10-31,SKU_106,Жакеты,53,780457.1793514813
2022-10-31,SKU_107,Пуховики,74,616245.9511469958
2022-10-31,SKU_108,Плащи,47,647626.3592960364
2022-10-31,SKU_109,Пуховики,66,504710.3656079478
2022-10-31,SKU_110,Пуховики,78,510979.50540240115
2022-10-31,SKU_111,Пальто,53,550476.2164390592
2022-10-31,SKU_112,Пуховики,69,738024.8815178004
2022-10-31,SKU_113,Жакеты,34,449962.0637617812
2022-10-31,SKU_114,Пуховики,68,339483.7771255349
2022-10-31,SKU_115,Пальто,44,373538.61329407827
2022-10-31,SKU_116,Жакеты,45,424622.45653737214
2022-10-31,SKU_117,Куртки,84,1007260.9836224894
2022-10-31,SKU_118,Пуховики,68,174545.73423091942
2022-10-31,SKU_119,Пальто,51,761386.9886586372
2022-10-31,SKU_120,Куртки,82,664960.8519143452
2022-10-31,SKU_121,Куртки,73,411302.7643651239
2022-10-31,SKU_122,Плащи,30,404562.668683841
2022-10-31,SKU_123,Жакеты,43,503974.7946086544
2022-10-31,SKU_124,Пуховики,62,892175.9087013063
2022-10-31,SKU_125,Пальто,52,327587.20595726726
2022-10-31,SKU_126,Плащи,42,385809.6718921775
2022-10-31,SKU_127,Жакеты,47,443670.6986633822
2022-10-31,SKU_128,Плащи,53,781448.4611803555
2022-10-31,SKU_129,Жакеты,52,154934.06906014268
2022-10-31,SKU_130,Жакеты,44,262858.69503226806
2022-10-31,SKU_131,Пуховики,79,354065.62899140536
2022-10-31,SKU_132,Жакеты,37,203136.4061641654
2022-10-31,SKU_133,Плащи,32,265876.4276989473
2022-10-31,SKU_134,Жакеты,49,335401.53433890943
2022-10-31,SKU_135,Пуховики,63,449252.3113169577
2022-10-31,SKU_136,Пуховики,60,778486.2497665229
2022-10-31,SKU_137,Плащи,37,521338.09754401015
2022-10-31,SKU_138,Куртки,66,192417.0402689087
2022-10-31,SKU_139,Куртки,73,344263.8630169768
2022-10-31,SKU_140,Жакеты,55,589867.6145291962
2022-10-31,SKU_141,Пальто,49,326457.9996856564
2022-10-31,SKU_142,Жакеты,44,233381.60726789056
2022-10-31,SKU_143,Плащи,35,204357.21773061712
2022-10-31,SKU_144,Плащи,40,247726.39740407228
2022-10-31,SKU_145,Плащи,44,573439.1226969138
2022-10-31,SKU_146,Плащи,30,113282.31926239125
2022-10-31,SKU_147,Плащи,35,392554.50359410397
2022-10-31,SKU_148,Пуховики,73,670626.1580856044
2022-10-31,SKU_149,Куртки,80,468370.5493937104
2022-10-31,SKU_150,Плащи,39,290828.89421826217
2022-11-30,SKU_001,Плащи,23,152533.0535850155
2022-11-30,SKU_002,Жакеты,36,496395.7106434129
2022-11-30,SKU_003,Пуховики,101,559309.6434420262
2022-11-30,SKU_004,Жакеты,41,427218.8342485461
2022-11-30,SKU_005,Жакеты,43,86290.89074038154
2022-11-30,SKU_006,Куртки,120,790007.4158813036
2022-11-30,SKU_007,Пуховики,99,590253.4792493833
2022-11-30,SKU_008,Пуховики,113,467879.4482669814
2022-11-30,SKU_009,Пуховики,87,778055.1333136249
2022-11-30,SKU_010,Жакеты,38,315506.0058513377
2022-11-30,SKU_011,Плащи,33,363055.058109926
2022-11-30,SKU_012,Пуховики,109,599757.276992505
2022-11-30,SKU_013,Жакеты,51,263855.2212502743
2022-11-30,SKU_014,Куртки,115,481595.1080485311
2022-11-30,SKU_015,Плащи,23,111410.50165234802
2022-11-30,SKU_016,Куртки,120,1110639.1231470522
2022-11-30,SKU_017,Плащи,19,137747.53425133607
2022-11-30,SKU_018,Жакеты,26,73933.57952283576
2022-11-30,SKU_019,Пальто,106,561895.440401527
2022-11-30,SKU_020,Плащи,27,140653.49805634902
2022-11-30,SKU_021,Куртки,101,1116247.510238642
2022-11-30,SKU_022,Жакеты,34,382823.6007466034
2022-11-30,SKU_023,Плащи,27,105978.51241364337
2022-11-30,SKU_024,Пальто,97,1452150.7516467157
2022-11-30,SKU_025,Пальто,91,497601.9398876622
2022-11-30,SKU_026,Пуховики,103,1513687.425859922
2022-11-30,SKU_027,Пуховики,96,704974.1926211526
2022-11-30,SKU_028,Куртки,110,267262.5480477842
2022-11-30,SKU_029,Плащи,21,136204.45071128444
2022-11-30,SKU_030,Плащи,17,174191.6471790014
2022-11-30,SKU_031,Пуховики,108,1171710.4539828927
2022-11-30,SKU_032,Плащи,34,302673.0858261743
2022-11-30,SKU_033,Плащи,30,234635.43418350574
2022-11-30,SKU_034,Пальто,96,882010.5751610172
2022-11-30,SKU_035,Пуховики,121,1174311.946662286
2022-11-30,SKU_036,Жакеты,34,103737.17023906013
2022-11-30,SKU_037,Пуховики,103,700967.3166662205
2022-11-30,SKU_038,Жакеты,33,169886.6135210157
2022-11-30,SKU_039,Пальто,80,995265.3466350917
2022-11-30,SKU_040,Куртки,111,900643.8155056335
2022-11-30,SKU_041,Плащи,22,325259.0182959251
2022-11-30,SKU_042,Пальто,84,603516.291149452
2022-11-30,SKU_043,Плащи,27,340567.58750000375
2022-11-30,SKU_044,Куртки,109,1349255.042103109
2022-11-30,SKU_045,Куртки,96,380095.494868856
2022-11-30,SKU_046,Пальто,72,619674.0550293127
2022-11-30,SKU_047,Куртки,111,1226057.8801992424
2022-11-30,SKU_048,Жакеты,38,500029.2495779776
2022-11-30,SKU_049,Куртки,99,617509.1109948256
2022-11-30,SKU_050,Плащи,24,116715.20684045108
2022-11-30,SKU_051,Плащи,19,213653.9345121904
2022-11-30,SKU_052,Плащи,19,237946.75839650971
2022-11-30,SKU_053,Плащи,22,143718.4723654346
2022-11-30,SKU_054,Жакеты,28,91008.26459727716
2022-11-30,SKU_055,Пуховики,122,1735669.8974805118
2022-11-30,SKU_056,Пальто,86,616485.51957585
2022-11-30,SKU_057,Плащи,32,279384.5618194317
2022-11-30,SKU_058,Куртки,96,1237462.2121723453
2022-11-30,SKU_059,Плащи,21,226463.40195172364
2022-11-30,SKU_060,Куртки,94,1086434.0977122237
2022-11-30,SKU_061,Куртки,104,490664.8312373889
2022-11-30,SKU_062,Плащи,18,162698.82587565042
2022-11-30,SKU_063,Жакеты,27,298220.32417012384
2022-11-30,SKU_064,Куртки,104,516999.62946994917
2022-11-30,SKU_065,Куртки,119,508655.27221741324
2022-11-30,SKU_066,Плащи,25,369204.71158206655
2022-11-30,SKU_067,Куртки,118,1028519.457209736
2022-11-30,SKU_068,Куртки,92,495951.6930971692
2022-11-30,SKU_069,Плащи,28,418636.3467118844
2022-11-30,SKU_070,Плащи,22,320109.93446859496
2022-11-30,SKU_071,Пальто,74,685078.3023700279
2022-11-30,SKU_072,Жакеты,37,498548.0810740724
2022-11-30,SKU_073,Жакеты,39,173674.50392907934
2022-11-30,SKU_074,Куртки,90,506279.48253285285
2022-11-30,SKU_075,Жакеты,40,444186.07158584107
2022-11-30,SKU_076,Куртки,116,1508765.0024953655
2022-11-30,SKU_077,Пальто,87,1142502.7741141226
2022-11-30,SKU_078,Плащи,29,210499.56392506568
2022-11-30,SKU_079,Плащи,28,379148.31594898936
2022-11-30,SKU_080,Плащи,21,274303.46651353093
2022-11-30,SKU_081,Жакеты,44,623183.2166943819
2022-11-30,SKU_082,Пальто,73,891288.2779071325
2022-11-30,SKU_083,Жакеты,50,534842.3655642485
2022-11-30,SKU_084,Жакеты,34,324663.486674913
2022-11-30,SKU_085,Пальто,75,512975.6973976995
2022-11-30,SKU_086,Пальто,66,938634.4936287738
2022-11-30,SKU_087,Пальто,88,1289871.429248083
2022-11-30,SKU_088,Пальто,89,506496.56777124776
2022-11-30,SKU_089,Плащи,22,131334.06405849653
2022-11-30,SKU_090,Пуховики,102,847923.8372553365
2022-11-30,SKU_091,Пуховики,124,970859.7184938308
2022-11-30,SKU_092,Пальто,92,1373371.1252825416
2022-11-30,SKU_093,Пуховики,110,471573.11132860393
2022-11-30,SKU_094,Пуховики,95,212323.07406516827
2022-11-30,SKU_095,Пальто,95,799958.7382515417
2022-11-30,SKU_096,Пуховики,96,415170.7411082183
2022-11-30,SKU_097,Жакеты,33,223215.1085860469
2022-11-30,SKU_098,Куртки,85,992308.4279775013
2022-11-30,SKU_099,Куртки,101,1148594.1205430457
2022-11-30,SKU_100,Пальто,88,528421.5458791333
2022-11-30,SKU_101,Плащи,31,280643.7129136244
2022-11-30,SKU_102,Пальто,76,654708.3079166948
2022-11-30,SKU_103,Плащи,29,297897.39705608255
2022-11-30,SKU_104,Куртки,100,525600.3641872595
2022-11-30,SKU_105,Пальто,88,850812.2496092621
2022-11-30,SKU_106,Жакеты,48,706829.1435636056
2022-11-30,SKU_107,Пуховики,97,807781.8548818729
2022-11-30,SKU_108,Плащи,29,399599.24296989484
2022-11-30,SKU_109,Пуховики,107,818242.5624250063
2022-11-30,SKU_110,Пуховики,99,648550.9107030475
2022-11-30,SKU_111,Пальто,91,945157.2772821583
2022-11-30,SKU_112,Пуховики,109,1165865.392542612
2022-11-30,SKU_113,Жакеты,54,714645.630680476
2022-11-30,SKU_114,Пуховики,107,534187.7081240035
2022-11-30,SKU_115,Пальто,86,730098.198711153
2022-11-30,SKU_116,Жакеты,39,368006.1289990558
2022-11-30,SKU_117,Куртки,110,1319032.2404580219
2022-11-30,SKU_118,Пуховики,114,292620.7897400708
2022-11-30,SKU_119,Пальто,78,1164474.2179485038
2022-11-30,SKU_120,Куртки,96,778490.7534606969
2022-11-30,SKU_121,Куртки,129,726822.6931931641
2022-11-30,SKU_122,Плащи,29,391077.24639437965
2022-11-30,SKU_123,Жакеты,47,550856.1708513199
2022-11-30,SKU_124,Пуховики,115,1654842.41130081
2022-11-30,SKU_125,Пальто,91,573277.6104252177
2022-11-30,SKU_126,Плащи,27,248020.50335925695
2022-11-30,SKU_127,Жакеты,39,368152.281869615
2022-11-30,SKU_128,Плащи,27,398096.385884332
2022-11-30,SKU_129,Жакеты,39,116200.55179510699
2022-11-30,SKU_130,Жакеты,44,262858.69503226806
2022-11-30,SKU_131,Пуховики,120,537821.2085945398
2022-11-30,SKU_132,Жакеты,42,230587.2718620256
2022-11-30,SKU_133,Плащи,28,232641.8742365789
2022-11-30,SKU_134,Жакеты,34,232727.5952555698
2022-11-30,SKU_135,Пуховики,111,791539.7866060684
2022-11-30,SKU_136,Пуховики,111,1440199.5620680673
2022-11-30,SKU_137,Плащи,29,408616.34672368364
2022-11-30,SKU_138,Куртки,95,276963.9215991867
2022-11-30,SKU_139,Куртки,104,490458.106215967
2022-11-30,SKU_140,Жакеты,40,428994.6287485063
2022-11-30,SKU_141,Пальто,72,479693.3872932094
2022-11-30,SKU_142,Жакеты,28,148515.5682613849
2022-11-30,SKU_143,Плащи,31,181002.1071328323
2022-11-30,SKU_144,Плащи,23,142442.67850734157
2022-11-30,SKU_145,Плащи,20,260654.14668041538
2022-11-30,SKU_146,Плащи,20,75521.5461749275
2022-11-30,SKU_147,Плащи,21,235532.70215646236
2022-11-30,SKU_148,Пуховики,106,973785.9281790968
2022-11-30,SKU_149,Куртки,116,679137.29662088
2022-11-30,SKU_150,Плащи,18,134228.7204084287
2022-12-31,SKU_001,Плащи,29,192324.28495501954
2022-12-31,SKU_002,Жакеты,39,537762.0198636972
2022-12-31,SKU_003,Пуховики,114,631299.9935880295
2022-12-31,SKU_004,Жакеты,53,552258.4930529987
2022-12-31,SKU_005,Жакеты,40,80270.59603756423
2022-12-31,SKU_006,Куртки,107,704423.279160829
2022-12-31,SKU_007,Пуховики,105,626026.4173857096
2022-12-31,SKU_008,Пуховики,121,501003.65699384734
2022-12-31,SKU_009,Пуховики,123,1100008.9815813317
2022-12-31,SKU_010,Жакеты,40,332111.58510667126
2022-12-31,SKU_011,Плащи,19,209031.7001238968
2022-12-31,SKU_012,Пуховики,127,698799.7631013589
2022-12-31,SKU_013,Жакеты,46,237987.06230416897
2022-12-31,SKU_014,Куртки,119,498346.2422415235
2022-12-31,SKU_015,Плащи,27,130786.24107014766
2022-12-31,SKU_016,Куртки,124,1147660.4272519539
2022-12-31,SKU_017,Плащи,33,239245.7173838995
2022-12-31,SKU_018,Жакеты,41,116587.56770908716
2022-12-31,SKU_019,Пальто,88,466479.23354089033
2022-12-31,SKU_020,Плащи,18,93768.99870423268
2022-12-31,SKU_021,Куртки,120,1326234.6656300698
2022-12-31,SKU_022,Жакеты,46,517937.81277481635
2022-12-31,SKU_023,Плащи,31,121679.03277122017
2022-12-31,SKU_024,Пальто,76,1137767.5992283546
2022-12-31,SKU_025,Пальто,90,492133.7867020835
2022-12-31,SKU_026,Пуховики,117,1719431.347821465
2022-12-31,SKU_027,Пуховики,122,895904.7031227148
2022-12-31,SKU_028,Куртки,121,293988.8028525626
2022-12-31,SKU_029,Плащи,25,162148.15560867195
2022-12-31,SKU_030,Плащи,28,286903.8894712964
2022-12-31,SKU_031,Пуховики,127,1377844.70051692
2022-12-31,SKU_032,Плащи,28,249260.18832743765
2022-12-31,SKU_033,Плащи,17,132960.07937065326
2022-12-31,SKU_034,Пальто,86,790134.4735817447
2022-12-31,SKU_035,Пуховики,117,1135491.7170205577
2022-12-31,SKU_036,Жакеты,57,173912.314812542
2022-12-31,SKU_037,Пуховики,128,871105.014886177
2022-12-31,SKU_038,Жакеты,42,216219.32629947455
2022-12-31,SKU_039,Пальто,109,1356049.0347903124
2022-12-31,SKU_040,Куртки,117,949327.2649924244
2022-12-31,SKU_041,Плащи,30,443535.02494898875
2022-12-31,SKU_042,Пальто,80,574777.4201423351
2022-12-31,SKU_043,Плащи,29,365794.8162037078
2022-12-31,SKU_044,Куртки,130,1609203.2612238915
2022-12-31,SKU_045,Куртки,112,443444.7440136653
2022-12-31,SKU_046,Пальто,83,714346.4801032356
2022-12-31,SKU_047,Куртки,125,1380695.811035183
2022-12-31,SKU_048,Жакеты,35,460553.25619024254
2022-12-31,SKU_049,Куртки,110,686121.2344386951
2022-12-31,SKU_050,Плащи,32,155620.2757872681
2022-12-31,SKU_051,Плащи,24,269878.65412066155
2022-12-31,SKU_052,Плащи,23,288040.8127957749
2022-12-31,SKU_053,Плащи,28,182914.41937418949
2022-12-31,SKU_054,Жакеты,34,110510.03558240799
2022-12-31,SKU_055,Пуховики,132,1877937.9218641603
2022-12-31,SKU_056,Пальто,70,501790.5391896453
2022-12-31,SKU_057,Плащи,31,270653.79426257446
2022-12-31,SKU_058,Куртки,133,1714400.7731137702
2022-12-31,SKU_059,Плащи,21,226463.40195172364
2022-12-31,SKU_060,Куртки,124,1433168.3842161247
2022-12-31,SKU_061,Куртки,111,523690.3487245208
2022-12-31,SKU_062,Плащи,26,235009.41515371727
2022-12-31,SKU_063,Жакеты,35,386581.9017020124
2022-12-31,SKU_064,Куртки,128,636307.2362707066
2022-12-31,SKU_065,Куртки,126,538576.1705831434
2022-12-31,SKU_066,Плащи,28,413509.2769719146
2022-12-31,SKU_067,Куртки,125,1089533.3233153983
2022-12-31,SKU_068,Куртки,103,555250.2650979176
2022-12-31,SKU_069,Плащи,36,538246.7314867085
2022-12-31,SKU_070,Плащи,24,349210.8376021036
2022-12-31,SKU_071,Пальто,85,786914.2662358428
2022-12-31,SKU_072,Жакеты,27,363805.35645945824
2022-12-31,SKU_073,Жакеты,46,204846.85078814486
2022-12-31,SKU_074,Куртки,111,624411.3617905185
2022-12-31,SKU_075,Жакеты,41,455290.7233754871
2022-12-31,SKU_076,Куртки,110,1430725.4334007774
2022-12-31,SKU_077,Пальто,89,1168767.205702953
2022-12-31,SKU_078,Плащи,32,232275.3808828311
2022-12-31,SKU_079,Плащи,34,460394.38365234423
2022-12-31,SKU_080,Плащи,24,313489.67601546395
2022-12-31,SKU_081,Жакеты,42,594856.7068446373
2022-12-31,SKU_082,Пальто,89,1086639.1333388328
2022-12-31,SKU_083,Жакеты,42,449267.5870739688
2022-12-31,SKU_084,Жакеты,42,401054.89530430426
2022-12-31,SKU_085,Пальто,91,622410.512842542
2022-12-31,SKU_086,Пальто,83,1180403.9844119428
2022-12-31,SKU_087,Пальто,87,1275213.799370264
2022-12-31,SKU_088,Пальто,102,580479.2125018794
2022-12-31,SKU_089,Плащи,30,179091.90553431344
2022-12-31,SKU_090,Пуховики,125,1039122.3495776183
2022-12-31,SKU_091,Пуховики,112,876905.5521879762
2022-12-31,SKU_092,Пальто,92,1373371.1252825416
2022-12-31,SKU_093,Пуховики,114,488721.2244678259
2022-12-31,SKU_094,Пуховики,134,299487.28341823735
2022-12-31,SKU_095,Пальто,84,707331.9369803106
2022-12-31,SKU_096,Пуховики,113,488690.559846132
2022-12-31,SKU_097,Жакеты,34,229979.20278562407
2022-12-31,SKU_098,Куртки,102,1190770.1135730017
2022-12-31,SKU_099,Куртки,118,1341921.8438027662
2022-12-31,SKU_100,Пальто,71,426340.11087975523
2022-12-31,SKU_101,Плащи,23,208219.5289359149
2022-12-31,SKU_102,Пальто,76,654708.3079166948
2022-12-31,SKU_103,Плащи,36,369803.66531099903
2022-12-31,SKU_104,Куртки,118,620208.4297409661
2022-12-31,SKU_105,Пальто,96,928158.8177555588
2022-12-31,SKU_106,Жакеты,42,618475.5006181549
2022-12-31,SKU_107,Пуховики,116,966007.1666628582
2022-12-31,SKU_108,Плащи,32,440937.09569091845
2022-12-31,SKU_109,Пуховики,108,825889.6891766419
2022-12-31,SKU_110,Пуховики,110,720612.1230033862
2022-12-31,SKU_111,Пальто,83,862066.5276309795
2022-12-31,SKU_112,Пуховики,134,1433265.7119331195
2022-12-31,SKU_113,Жакеты,47,622006.3822589328
2022-12-31,SKU_114,Пуховики,114,569134.567533985
2022-12-31,SKU_115,Пальто,79,670671.6011416406
2022-12-31,SKU_116,Жакеты,38,358570.07440933643
2022-12-31,SKU_117,Куртки,115,1378988.2513879319
2022-12-31,SKU_118,Пуховики,119,305455.034904109
2022-12-31,SKU_119,Пальто,101,1507844.8206769088
2022-12-31,SKU_120,Куртки,111,900129.9336889307
2022-12-31,SKU_121,Куртки,113,636674.1420994384
2022-12-31,SKU_122,Плащи,26,350620.97952599556
2022-12-31,SKU_123,Жакеты,46,539135.8267906535
2022-12-31,SKU_124,Пуховики,119,1712402.1473460556
2022-12-31,SKU_125,Пальто,100,629975.3960716678
2022-12-31,SKU_126,Плащи,27,248020.50335925695
2022-12-31,SKU_127,Жакеты,38,358712.47977039416
2022-12-31,SKU_128,Плащи,25,368607.76470771484
